original_path,status,reason,bytes,sha256,archive_path
docs/superpowers/specs/2026-08-09-all-prediction-1170-contract-normalization-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",32756,,
docs/superpowers/specs/2026-08-10-cascading-nowcasting-calibration-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",15826,,
docs/superpowers/specs/2026-08-10-full-year-nowcasting-calibration-sensitivity-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",17039,,
docs/superpowers/specs/2026-08-13-strict-temporal-leave-one-country-out-robustness-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",25835,,
docs/superpowers/specs/2026-08-14-phase4-rescue-classifier-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",57501,,
docs/superpowers/specs/2026-08-14-simple-baseline-comparison-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",21322,,
docs/superpowers/specs/2026-08-17-direct-phase3-vs-phase45-rescue-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",34814,,
docs/superpowers/specs/2026-09-02-missingness-sensitivity-design.md,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",5390,,
tests/test_generate_2022_alert_map_panel.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",8295,,
tests/test_generate_all_prediction_temporal_test.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",24587,,
tests/test_generate_all_prediction_temporal_test_evaluation.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",24719,,
tests/test_generate_country_phase3plus_population.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",10166,,
tests/test_generate_direct_phase3_vs_phase45_rescue.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",19987,,
tests/test_generate_leave_area_out_10pct_robustness.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",12517,,
tests/test_generate_leave_area_out_20pct_fivefold_robustness.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",10882,,
tests/test_generate_leave_area_out_20pct_random_cv.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",4705,,
tests/test_generate_leave_one_country_out_robustness.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",26817,,
tests/test_generate_missingness_sensitivity.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",39880,,
tests/test_generate_multinomial_baseline_comparison.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",2392,,
tests/test_generate_nowcasting_calibration.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",41727,,
tests/test_generate_persistence_baseline_comparison.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",4084,,
tests/test_generate_phase4_rescue_classifier.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",16036,,
tests/test_generate_phase_cumulative_scatter_comparison.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",15296,,
tests/test_generate_sample_imbalance_chart.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",1104,,
tests/test_generate_simple_baseline_comparison.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",18429,,
tests/test_generate_spatial_feature_comparison.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",118038,,
tests/test_generate_strict_temporal_leave_one_country_out_robustness.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",9113,,
tests/test_generate_variable_missingness_balance.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",2980,,
tests/test_missingness_sensitivity_revision.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",9685,,
tests/test_run_replication.py,retain_code_support,"Code, configuration, documentation, tests or other non-presentation support",1335,,
writing/2022_alert_map_panel_2x3.png,retain_writing,Supplementary Fig. 2,959186,d0819b9b967d23a80955d6b97f9425be4a5e28ced08d17a7a9efed36db452935,
writing/Picture1.jpg,retain_writing,Fig. 4a,149109,ca80f26f8849960b816223db790756c1385350ada504eb639f33393cd1fb0da8,
writing/Picture2.jpg,retain_writing,Fig. 4b,215272,efc93b0184540ded697756e488db16df933ae0d99715b7cdb03895581c99c728,
writing/Picture3.jpg,retain_writing,Fig. 3,340514,b3599188d8d2770ccedf7f1492f8adee7cdd6e29f4c2b94b8298314394ef383b,
writing/Picture4.jpg,retain_writing,Supplementary Fig. 3,195335,b619bbde94b7097c4df29700353423a8193e788b0d374aa8dff9f028e1de9a40,
writing/Picture5.jpg,archive,No reference in current manuscript or Response,468005,ab70d0ea40b95c73716847a1ac7d8a6cd1294e8eb7c0567e72accc70a5c5012a,0.Archived/2026-09-08_obsolete_presentation/writing/Picture5.jpg
writing/Picture5B.jpg,archive,No reference in current manuscript or Response,62605,69ae430aa861ae87311ea650cd09f9d594f6e8e77082bd9a3a3a26725f5f7884,0.Archived/2026-09-08_obsolete_presentation/writing/Picture5B.jpg
writing/Picture6.jpg,retain_writing,Fig. 2a,118719,a90c01601ee691afd760da4206ae44902c0281d099d82104055ae9f52937dd7e,
writing/Picture7.jpg,retain_writing,Fig. 2c,325499,de06cda8ef23491e5adf36e3bbdbd5b52f99ceb504ca004c9a7c00ea51bb498d,
writing/Picture8.jpg,retain_writing,Fig. 2b,118989,3884003e071f85860afb3b7403a9ccd7c8f208c849320004a8378406c71a55b2,
writing/Picture9.jpg,retain_writing,Fig. 2d,60649,54ae5f42864aa69dc1ff50033510020d4ccaedd1a0576919a6bd49f7b93ce7fa,
writing/Predict_food_crisis_NC_RandR.pdf,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,6065292,353109f6494ffd3d97dd7478f640a7ada10e661953d916e08fbedcf0b7b24f2e,
writing/Predict_food_crisis_NC_RandR.tex,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,105876,0cd32346a6b3b6b0f4b11892783d8853f40b3108493f8a8f14d3adeeddb3e27a,
writing/R2.jpg,retain_writing,Fig. 1c,421696,02cf4187a6ce6c915e57a1095a3c21a294b8c2da6b9d05c56510d3e7a603c0ff,
writing/Response_2_v4_090826.docx,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,43614,823917f0f35d9b6d9eb0b2df02af0f291266519f5e7952e653a54773a57e6577,
writing/Response_2_v4_090826.pdf,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,266840,3048702635af470a679e067dd5b93b0610d9d15311a08430d68a8d19f974a2b9,
writing/accuracy.jpg,retain_writing,Fig. 1a,90698,56f8d6f3c1a352e481c295fc70ab0270b510514c312c17987190c879487d2bd0,
writing/direct_phase3_vs_phase45_rescue_binary_confusion_atlas.png,retain_writing,Supplementary Fig. 6,804401,e209d6f273ca98a0cf2ee1302edd3afb31251af65ef30a5493f5d4989ecb3067,
writing/direct_phase3_vs_phase45_rescue_five_class_confusion_atlas.png,retain_writing,Supplementary Fig. 4,1116478,de00b5530f68a9ce65032c789c57bd9d3c706e392d22fc06a192876fbf7c8d1e,
writing/empty.eps,archive,No reference in current manuscript or Response,2890,aca23a40a6a8e1bf92b417dbf15ebdceaefd2e4066e8ec98747232237facaa04,0.Archived/2026-09-08_obsolete_presentation/writing/empty.eps
writing/fig.eps,archive,No reference in current manuscript or Response,91593,000216a239b64210b463bb888e4be0a233410eccb24e7e4692de4f2ba940ee03,0.Archived/2026-09-08_obsolete_presentation/writing/fig.eps
writing/manuscript_numbered.txt,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,117820,f0efaba3cca3833b9a236e15f98456c739474092a8d8d89c4398a68c620dc5e1,
writing/phase_cumulative_actual_vs_predicted_forecasting_nowcasting_contemporaneous.png,retain_writing,Supplementary Fig. 5,1045784,b995c3637e99b878a4212bce692ca4c070ae84ba12dad6a1c195a1997de5f5fb,
writing/precision_sensitivity.jpg,retain_writing,Fig. 1b,79225,2fe3dc7dac3ee5355aeebbbb1e7cf44040a03f9226fe80a8ceb104a0d207161b,
writing/reference.bib,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,15418,33e03f5c2b9da3ad899164cc4b19ee96a1b844b08c766394d5ee24ef44e5b8d2,
writing/response_numbered.txt,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,44147,15165a58a264821d2909672ee8add14589beaf703af3625cdeb28be5b42b4017,
writing/sample_imbalance_area_frequency.png,retain_writing,Supplementary Fig. 1,116889,0acc460b75d4e619acfd656b1579c55c5db9bdcecf8533d5ec4d8f1887d13d07,
writing/sn-article.pdf,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,421391,98f733c4946df6612fa8071dc864e3a43aa8be6dd7a4aacd1598cb6025216ac1,
writing/sn-bibliography.bib,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,4959,839506841a86c41f831cd6046deaa8e30e06ada333636fe61166482465325753,
writing/sn-jnl.cls,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,55857,afdd709e43a76c1452c8696429d428b1c35a9339de050c7ca8a9b6f32c180556,
writing/sn-mathphys-num.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,64166,fbe2ad5ada72b1080791fc2ecf64455d68d815c3c1e3f9b77bdb50658548d734,
writing/user-manual.pdf,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,418495,4bb5d025c3ec64825cb3f4e1590d7ecc73b51c3c7c53e06711f59d2e840ed9e9,
writing/bst/sn-apacite.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,146013,1c931a116ba5759952308c8d939fd348827e99a5c7bbce783b0310ea3cbc7e4d,
writing/bst/sn-aps.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,29828,51464202b6682152fcd80583e0898c18b6abc5e8486ec98a9cbabea2004de15d,
writing/bst/sn-basic.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,35515,4b368414cc5593169907933b417aacfdb0ce905866a39bdf55d21aad65e9d46c,
writing/bst/sn-chicago.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,33968,079647ab15887274acccfc3bd15b3e9928dd16adde8cfc95cf5f1bc5c98b7ba3,
writing/bst/sn-mathphys-ay.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,64023,6a2306683997db76b5e58190acea4dac360c742044114f6a923a4380fbab9008,
writing/bst/sn-nature.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,37333,67052a89a0351d2b64b7f670a7ae95851880da68227fceb2069a4bd477e54d70,
writing/bst/sn-vancouver-ay.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,39951,8f4603d045e2e24c304acc9aa9f4389dc0877811c24ff74d62de1a7dad3ebb63,
writing/bst/sn-vancouver-num.bst,retain_writing,Current writing or template/support resource; sn-article.pdf is audit-bound,40758,7fa6df12ec8e8945c86958a50fb703d181522745adcf72bf95a86f3633540e8a,
